video_id,category,duration,upload_date,creator,quality_score,popularity_weight,content_embedding
111,Gaming,189,2025-12-23 07:45:50.513160,channel_623,0.3954007114608194,0.0020419072226468544,"[0.13844947720355918, 0.0658383089251721, -0.23047621464311632, 0.20192288925170146, -0.22576651545097387, 0.22539060683530535, 0.12925441395506634, 0.2798194801246669, 0.0051208172140882295, -0.16859657917773235, -0.26617775708448527, -0.24330601705865204, -0.33703800773537473, 0.1939734142864887, 0.21979816317375375, 0.11401563950727873, -0.006803650403584822, 0.4243843956414331, -0.020210336937682632, 0.04549029177988188, -0.009853389254260391, -0.06966302285558039, 0.12992770395896275, -0.1304470650088898, -0.14426014032353918, 0.140325407748678, -0.10246549358203257, 0.027486077023868776, -0.07028489996382609, -0.002378596410031367, -0.1386409604076692, -0.1319074339263777]"
112,Beauty,210,2025-11-13 07:45:50.513160,channel_515,0.2826775854745466,0.0030324200426018744,"[-0.1227663774430372, 0.12630050698475634, 0.02574216366174838, 0.13756586344991875, 0.15356601340670298, -0.06887861823922269, 0.1320297107578865, -0.0021147760744322686, -0.023763581962430405, 0.18755953023575714, 0.08293459084159667, -0.05278047299364955, 0.07320365161860272, -0.1895582142706878, 0.03703858612018101, -0.22458485820524246, -0.1474276447252451, 0.0875579911488465, -0.3999067735224454, 0.2699514211399124, 0.12497698406309148, -0.27534611033497886, 0.3592087920083329, 0.4004845473931684, -0.027031156329362933, -0.1387547263155323, 0.25254760130290915, -0.05148739283386587, 0.024117923981963118, 0.18230620340004575, -0.022990493850905083, -0.036101253435416106]"
113,Vlogs,414,2026-03-13 07:45:50.513160,channel_1373,0.3591104915908323,0.0026088081838232815,"[-0.2506298289767711, -0.12420114121671375, -0.05136510528594785, -0.24396581706610784, -0.2261145029242938, 0.0066186148128115335, -0.36434522455099055, -0.1731730163945298, 0.38303613954448346, -0.06804864016339791, -0.09272067982587298, -0.06893053354252753, -0.06581962025662157, 0.11323471808111824, 0.09944594241093452, -0.07696958569634435, -0.04212059757388683, 0.2585833078104685, -0.297492075257251, -0.01134220994132075, 0.026640169039634724, -0.15298700158609232, -0.022679016939671583, -0.1795773478725949, 0.12550629174123953, -0.2635930754311247, 0.20925302983624067, -0.01443927342815023, -0.08825140901791127, -0.19790007566117246, 0.20301368031905706, -0.12840045590891552]"
114,Music,562,2025-07-24 07:45:50.513160,channel_842,0.456457804372161,0.00187376829925223,"[-0.2267369065423076, 0.2042457352852576, -0.1756605318140664, -0.0183530983678038, 0.15905184347045315, 0.03068311194567071, 0.33621624289216673, -0.1621883034954418, -0.04089162403711436, -0.025869725259227812, 0.12067429018167967, 0.25031379934314907, 0.01429993597154805, -0.026741066232006262, -0.2880697395632396, 0.02182993769474598, -0.1263201495445705, 0.12013065667806934, -0.0795807584999878, -0.04674370989830932, -0.28365565299369366, -0.35187281961591177, 0.36149493711030917, 0.02519097431645366, 0.07854177643446807, -0.17721241643319716, 0.17006961600570678, 0.13503025412150133, -0.15587070834993874, -0.20580790872201352, -0.14229279585449117, -0.005493877224787991]"
115,Fitness,64,2025-06-15 07:45:50.513160,channel_1469,0.5771747036151428,0.0017824448228199864,"[0.038240675780154186, 0.008786063979154667, 0.29720069223406126, -0.1636103370149085, -0.24867113945358535, 2.2660106754705404e-05, -0.38744460910572176, 0.1592121910433308, 0.022417860202145447, -0.07735644156665537, -0.09006042562824063, 0.20824294022079332, 0.20095489627154384, -0.05637960218240068, 0.1354200559715069, 0.19757322726740278, 0.07678163912189101, -0.04701850342676485, 0.08722621102708296, -0.23778402265049123, 0.01627175983313267, -0.05334848563925366, -0.08921663746673224, -0.3950961300340635, -0.23515491095967694, -0.11119190748123119, 0.2048202796660803, 0.06540769220616728, 0.21503454422937537, 0.2844276229362702, 0.07535892582765315, 0.0321046678541375]"
116,Education,170,2026-01-05 07:45:50.513160,channel_349,0.2788341505309189,0.0017900547316283726,"[-0.17887828785792184, 0.36523591672105504, -0.260660929934881, 0.021828449591121603, 0.15310439775732448, 0.15566690919961804, -0.21235522472395857, -0.0771962935796563, -0.14688236741357902, -0.36408928051650025, 0.023959679612476085, -0.13192867978343864, 0.2767726156657091, 0.11309561067389604, 0.0076114652233299765, -0.0869025742294455, 0.021163301663059006, -0.047040650049864276, 0.012784289297099532, 0.3496027231151081, -0.19574813277742711, -0.03100365349399308, 0.1298646734093244, -0.07356315550200955, 0.29057180136672783, 0.12473007242156418, -0.132163083288392, 0.037516634421894256, -0.12953749397287237, -0.14646017936896139, -0.025774439161008543, 0.23233384139312926]"
117,History,228,2025-11-19 07:45:50.513160,channel_822,0.06000501509602913,0.0025126994781820887,"[0.17010316288652688, -0.005151985821382351, 0.17825893989120067, 0.06129612488323552, -0.2669579825163525, -0.033118964860081195, -0.016694294022724623, 0.17381017853258363, -0.1292629485631282, -0.20826100207095363, -0.010393363689869518, -0.14727946887358462, -0.07382159453367755, -0.018455916167428327, -0.08740687816981348, 0.21978874665837372, 0.32272811266644935, 0.19690767103144982, -0.4041696219153908, -0.1464920210334036, -0.04076664124364294, -0.4213012418178596, -0.19986980056401266, -0.0436824198966183, -0.102451431263372, 0.0019738846477551923, -0.31509133352669916, -0.10503186619954048, 0.03466429809413936, 0.0023278745753920237, 0.10197668100861522, 0.08866881455336205]"
118,Comedy,397,2025-08-05 07:45:50.513160,channel_1160,0.05567366473790923,0.0028560505994443736,"[-0.0745388707044461, 0.02199305485263181, -0.14647398945885284, -0.04947720200981887, -0.1932772963720201, 0.19507289262531324, -0.05007518384676292, 0.1948017328662472, 0.05703308214046331, -0.16215950567347248, 0.04597612851798185, 0.14825461046051883, -0.014204582672964067, 0.013554335214118116, -0.10096856148714731, 0.00441315776895948, 0.04355774697301434, -0.1059777415805462, -0.1976126827850471, 0.23581975723325296, 0.11061088053418527, -0.10027294996065313, 0.04021794060834299, -0.270718981974935, -0.36198996580382126, 0.19849833639845568, 0.04202945190639932, -0.008734039154568572, 0.04259815389817772, 0.5906855668318153, 0.159126190763889, -0.19141391041033673]"
119,Comedy,112,2026-03-25 07:45:50.513160,channel_758,0.3284451247938119,0.0019757724923722708,"[-0.3602238101703956, 0.22606178738571986, 0.1835220442066499, 0.12327629795477042, -0.17425761461904787, 0.07787781829860901, -0.15506415943831803, 0.14208115362865192, 0.21065305185785052, -0.11650474789500267, 0.2426271700929258, 0.024621012992459182, 0.1054433063678781, -0.2807472911803093, 0.049780034112664566, -0.1448256374561607, 0.10174760372819355, 0.3145169912781102, 0.06206470968214599, -0.19311708279548553, 0.13429610390133292, 0.08613181760179016, 0.4413043222205128, 0.0544433419660193, -0.12550880452277433, 0.1652030580240884, -0.027370464083092707, 0.01720347740120539, -0.1990382481698325, -0.026246461791303195, 0.006603630921326007, -0.027514221948468632]"
120,Education,223,2025-11-08 07:45:50.513160,channel_898,0.3646716240844309,0.021470333265553705,"[-0.10979849994958453, 0.05355864444874097, -0.17159934796527623, -0.21536400450957557, 0.1318457834082658, 0.11479013972906482, -0.24297864472074765, -0.3399673312474937, -0.18744412296275176, -0.023840477955468908, 0.21450086731467746, -0.02838294654376838, -0.14296242302841097, 0.02761024537632656, -0.02118643792445051, -0.2566183344215732, -0.25551374373504016, -0.2505216269291371, 0.4608052159220855, 0.1598014750866851, -0.11032412735141986, 0.20593778514725836, -0.1055560369671314, 0.1997896761190852, 0.014922520065783457, -0.12242752767643024, 0.12632399836773903, 0.02555384284519401, 0.07400598954030344, 0.04004544584753373, 0.03809577926346003, 0.148758666421848]"
121,Vlogs,252,2025-08-03 07:45:50.513160,channel_242,0.44220475313930957,0.0012880045547257885,"[0.48280957660128204, 0.23334897848240418, 0.041042846096372945, -0.05803993945627784, -0.037509282403978154, -0.23472004231463953, 0.12417645945944154, -0.18964822980743518, -0.06959673041586412, 0.12526121043894337, -0.0443465538049811, -0.09198882508655241, -0.22376097629412128, 0.2252270867524738, -0.15569565358893564, -0.1094766275114965, -0.3348021633156886, -0.00371123100295908, -0.0622794087883279, 0.033981930163738266, -0.21949141549564816, 0.13718886078411588, -0.3436744773343181, -0.017224267270223716, 0.021580115057960408, 0.010795638121746056, 0.029478040352177045, 0.147371016579529, 0.24753290717724177, -0.02907686308632244, -0.18085086085372512, 0.10477550741870154]"
122,Comedy,120,2025-07-10 07:45:50.513160,channel_542,0.4675350931252126,0.0017080070476242094,"[-0.060026878336487025, 0.2708797467592263, -0.12894039414383776, -0.18378471416626477, 0.030800417299882633, -0.37279501988845964, -0.10012256684534669, -0.07065138321146157, 0.04722485808932702, -0.2134000685429629, -0.18838775247063316, 0.24780926999479672, -0.0028834244600654045, 0.18520405720531619, -0.11605009216236052, -0.01166331884266052, 0.04595296967992465, 0.37432378008532885, -0.04661350522477549, -0.03561456097117101, 0.2352228194155155, -0.08135507087828435, 0.06096716874806506, 0.21654602668451148, -0.12334451135439047, 0.07292657265813095, 0.3738944838309889, 0.19734501800059276, 0.061032258986810736, -0.048049306509683094, -0.12944411785557053, -0.2116680217595092]"
123,Comedy,118,2025-07-27 07:45:50.513160,channel_1063,0.1507288566238132,0.0018827427865045808,"[0.29575074802505447, 0.2577142096249739, -0.1287354357274093, 0.06615633093304596, 0.021809997775207625, 0.23203908254542996, 0.07499466340285535, -0.004470428221845828, -0.10612174046110928, 0.06677949134825853, -0.06821252082791716, 0.043234434091455845, -0.014883510181289151, -0.07297496265716354, -0.19056984988673703, 0.10073610028977269, 0.008339964547738866, 0.35017399634528684, -0.20224689476770316, 0.12250230057015389, -0.01619128696199516, 0.4113641101662753, 0.10754920392186167, 0.0636098084293478, -0.01569288491067279, -0.1377485939440508, 0.061005027606517104, -0.2708071953617353, -0.26179169730584334, 0.19834702744678737, -0.3452181113017947, -0.06260772312840895]"
124,Cooking,270,2025-06-15 07:45:50.513160,channel_228,0.18090907273395967,0.001214509797251919,"[-0.16288941282566216, -0.06248837991329304, 0.028652861393021943, 0.1528639630928618, 0.18905215159552147, -0.14267845825092673, -0.0723461535750196, 0.6292067880790292, -0.03881776480635193, -0.1369737584033253, -0.11113661404469702, -0.03790563668563121, -0.06097716429078391, -0.03638875966736717, -0.0033267282682084443, -0.004410659769932007, -0.14835068583254063, 0.057343050314392366, 0.01879398409503618, 0.07710023282206693, -0.26618945995038745, 0.02435194132723868, -0.3082875332010311, -0.027259477430836693, 0.10215246426065915, 0.16236969838156665, 0.05192891792201158, 0.10486247484585932, -0.046424090051453364, -0.0790543750099216, 0.41808285238193704, 0.12842651351862455]"
125,Cooking,214,2026-05-14 07:45:50.513160,channel_547,0.21546517207588176,0.0017480562676665079,"[-0.17720726592479935, -0.2620624746446657, -0.07025986370635079, 0.1800602447177546, 0.007363214948045199, -0.33599138776790644, -0.026784412036604147, -0.00036281160477630406, -0.3649443350511736, 0.0036508752677091123, -0.15309347505217372, -0.2773031875311137, 0.24239924623132394, -0.15977610791743885, -0.1008093192551929, -0.10281832296703486, 0.00033821687305128157, 0.26684346341112314, -0.18071263687461434, -0.04635000891413312, 0.018259077573868677, -0.13125177297183593, -0.048779714135179245, 0.08981341492067314, -0.11416731302199462, -0.051160050518189566, -0.06516632768626614, -0.015682482009929076, 0.03673388214124365, 0.08861403324957612, 0.2927139192944881, -0.401626449866177]"
126,Finance,403,2026-03-24 07:45:50.513160,channel_919,0.2146920883362634,0.0015630258124954197,"[-0.029420519374359966, -0.2398117972472262, -0.06773221138121145, 0.1548202821719427, 0.21052270847121418, 0.21876967767065797, 0.2171136663262759, -0.03057063865298916, 0.24580415712041492, 0.2806605798313408, 0.024395416640980667, 0.20690982227053145, 0.007247773438976057, 0.24786093021931113, -0.02841375443647618, -0.1071286556750398, -0.19684847334295077, -0.030516849680318626, 0.0148319770783121, -0.16624203307883295, -0.0439587902128086, -0.09254573284915746, -0.18928804845536834, 0.18206595932323344, 0.21300285668466223, 0.18128348359650606, -0.014791130056051994, -0.003933977485393707, -0.18686219047715225, 0.07287542584699143, 0.029814283833494496, 0.4998490953970714]"
127,History,85,2025-06-26 07:45:50.513160,channel_1246,0.32885909003029945,0.002155155912914364,"[0.20919119131489544, 0.060662605518631715, -0.008006882921628176, 0.19268149410896412, -0.17621566292507568, 0.21930059200741914, -0.20919910754604037, -0.10805407912524051, -0.353721022754496, 0.11816673493340334, 0.04809386178797691, -0.10804622173398837, -0.17879424916408962, 0.26530762435371813, -0.02570941601096754, -0.1476507080609615, 0.3698377083287028, -0.12643866817585586, 0.21910417082273392, -0.22148520294916668, -0.06830233043744642, 0.09665593921618068, -0.011129568670287188, 0.04690733701864179, -0.10368803095297427, -0.30746403666574995, 0.2820209766077125, -0.09194855148838083, 0.055614689094730954, 0.13507773422063035, 0.05941436505425683, -0.13635427211406403]"
128,Anime,172,2025-10-11 07:45:50.513160,channel_5,0.252375910826442,0.001685162099872972,"[0.18363378167107047, 0.08133445359199858, 0.0314732366530791, 0.027801582686363166, 0.266364484333861, -0.11559591001181234, 0.06575038962704352, -0.08370164285876465, -0.30658898083235286, -0.31077362658929036, -0.1606545469734136, -0.10425595923058964, 0.3440584885275518, 0.11058077582472974, 0.12482392115966591, -0.10087314168142159, 0.009710364106091508, 0.36514949803991786, -0.19228733172681609, 0.07223951270663158, 0.2551278446715341, 0.15294459436485863, 0.28525049728919816, 0.03370446023535297, 0.09554898165699424, 0.01738135435908888, 0.08444837115741868, -0.14491109838156954, 0.12545812255831434, 0.04659041460677742, 0.00992130022885936, 0.2765185285397471]"
129,Beauty,194,2025-12-23 07:45:50.513160,channel_1345,0.05233963824135965,0.0035237608706349807,"[-0.05120129589963059, 0.23302733909742834, 0.25221567764899083, 0.16506176051205212, -0.186198464499966, 0.0692776400488555, 0.3778520692634899, -0.3508568969992663, -0.03620530039312953, 0.22424633247700942, -0.02224901661119118, 0.15625315447747667, 0.27187783155290557, 0.04476140132104807, 0.0982004826050838, 0.017724829137860984, 0.05745623962301221, 0.4056589766865999, -0.012337700970446092, -0.06813466172591612, 0.20098757020793756, -0.1626265646079484, -0.11859934772396248, -0.11736918274286325, -0.04936634487709121, -0.04094003523632306, 0.13487857687167684, -0.0660524635141676, 0.14266605481310005, 0.16672798175263065, -0.12608312440566175, 0.16258483083594316]"
130,Anime,552,2025-11-07 07:45:50.513160,channel_467,0.5452662905787615,0.0021694250808006253,"[0.17582748977472923, -0.3317065592320143, 0.05528283420849203, -0.09539179704468931, 0.24545758273296236, -0.09731280279652262, -0.25231765290031594, -0.00561657619135399, -0.168962144532819, 0.16003587580552714, -0.1523178600752104, -0.003297679520859843, 0.2911833995556553, 0.20692918944292515, 0.09001028923701625, -0.02403173855972469, 0.0721259798990328, 0.12978350130670216, -0.185845705969106, 0.1603658951303991, -0.20752545969192723, 0.10783243377707238, -0.20850429345568783, 0.3697307721155825, 0.14379021221849975, -0.29310756513826564, -0.00017454803711497235, -0.09821996328382822, -0.12050498491122999, 0.027709804624801115, -0.1748056359605448, 0.14343685758426353]"
131,Music,95,2026-04-03 07:45:50.513160,channel_74,0.2296027914407736,0.0013443931973275104,"[0.13582654414334075, 0.06773935408504304, -0.003759621572809081, 0.1271841591441351, 0.15254457521623901, 0.08768827881812925, -0.2528720377948492, -0.151966423345992, -0.05167044264399051, -0.28446805493843613, 0.043178024564171885, 0.27198020222254643, 0.24127125633860813, 0.14256762992185815, 0.1402710903594502, 0.42701226286540234, 0.16266010538650294, 0.17842214895480527, -0.27735993284451615, 0.25690927526951934, 0.07681289151783963, -0.015378938569711635, -0.06315432627560641, -0.10574524957755628, 0.24225171370811271, -0.005466363464997804, -0.09862928725716111, -0.14872053971557575, 0.03288399956010128, -0.06931705111128661, -0.1132936102549882, -0.26641932862861806]"
132,Finance,309,2025-09-07 07:45:50.513160,channel_3,0.2699066087235541,0.0038021568144670326,"[0.21007546743052552, -0.03022367402422152, -0.237640349437407, -0.059393987662728125, 0.12024630050020663, 0.0063154355602158705, 0.04182289367117804, 0.00931701320380285, -0.27959974603808646, 0.20769984574970987, -0.3740635406330592, 0.10106506265596413, 0.13479476421235365, -0.048140318490831634, 0.07739076701019496, -0.06068579415733816, 0.080034384343117, 0.21742541023480036, -0.17345604079476623, 0.14758158820950756, 0.3705931871037087, 0.057933230659210834, -0.11016734698964353, 0.49559185830458036, 0.019424466229097576, 0.05069930645099311, 0.055263692418605216, 0.09807096068873015, -0.07420520816399254, 0.04160328627756724, 0.2085046234341097, -0.08176556243383797]"
133,Movies,315,2026-03-27 07:45:50.513160,channel_645,0.5628800328980544,0.0013063088638449946,"[-0.07469680383774727, -0.05194783248415874, -0.19524118275305488, -0.12144442090228594, -0.12869019690911396, -9.293192297255733e-05, 0.14871024687384346, 0.2585460807644325, 0.010171114713019083, 0.08118409629014699, 0.043288095461724775, -0.37232247960593673, -0.2041547901637985, 0.135392440184114, 0.1526833763741027, 0.1486146281540723, -0.03162423188620076, -0.35478546480998613, -0.1829253115082722, -0.1557108943611991, 0.11182780175323774, -0.06355919403639082, 0.3006412521124231, 0.26102253603239667, 0.2976707556051182, -0.16300374536147788, 0.08730602479080705, -0.08492865408027254, 0.05831268595337419, -0.14328008254410282, 0.21807446451492027, -0.13995741567880157]"
134,Movies,1269,2026-03-14 07:45:50.513160,channel_117,0.2942772409127703,0.005486729594152982,"[-0.33243705892398473, 0.3472116696078839, 0.07554403587614944, -0.1825237439662092, -0.02770329248665869, -0.09848235042408654, 0.0009801928091282238, 0.13705256348646666, 0.11024887013844785, 0.04331719335573655, 0.0008968234082626437, 0.18415311609754068, -0.32871859030919376, -0.12785948654740634, -0.16707953663821387, 0.17179060728457937, -0.12617956620404458, -0.21954121867123289, 0.09378244350248065, -0.15514344632289917, -0.05987681987398871, 0.40651428266111267, 0.13438207767163635, -0.03602933073627972, -0.02067926814925034, 0.1549283371744506, 0.11316674195602722, 0.012906516154825584, 0.017679988015968904, -0.25264308606028596, -0.28852243083527906, -0.030187499616447108]"
135,Tech,89,2025-12-28 07:45:50.513160,channel_880,0.026089590364225087,0.011170473694680912,"[-0.11023178576388831, 0.10201492163250526, 0.034321780738135944, -0.1345117545121961, 0.02840688214483686, -0.07279902938440844, 0.3597197054847949, 0.06723065585209431, -0.2716445908366114, 0.3168850861364151, -0.11020808156547501, -0.16966605508873198, 0.3731374320700789, 0.060197511727015526, 0.12197772846157541, 0.12759895149087117, -0.03585527467767717, -0.09963481946733212, -0.0712367526335121, 0.2800447683288793, 0.035471958647132235, 0.2285304831583444, -0.013306300356195948, -0.13148464956084915, -0.25103713311354137, 0.11279365115919217, 0.29488050686114237, -0.15421549263659956, 0.08935938549112284, -0.23944437730921508, -0.0967264645897404, 0.0466379934460784]"
136,Music,126,2025-06-10 07:45:50.513160,channel_503,0.510035257009125,0.001656167551816607,"[-0.28856584078578723, -0.003009265101738501, -0.1397002845750233, 0.10097405059419241, -0.027616234855671835, 0.15685409836629935, -0.04668332511563653, -0.22747065726169086, -0.24827133851626332, -0.31873911797168497, 0.10568225087584067, 0.42705334661627586, 0.0726698424997209, 0.279174486760844, 0.18926786387859426, -0.08654433741283457, 0.21126437505143747, -0.0799055608534, -0.07658848291264544, -0.03482776479671034, -0.02691454147272097, 0.11042601881052296, -0.11201507695912036, 0.14844967241050033, 0.14605226268216678, 0.05726314804827736, 0.323848670111212, 0.2149504214367679, 0.1786081052983186, 0.011045344831163751, 0.05873288126134237, 0.08745786576048593]"
137,History,95,2026-03-23 07:45:50.513160,channel_946,0.11655295708917592,0.010500977526033352,"[0.002090103102597756, -0.05928228613105706, -0.37973308866803757, 0.11329668371801123, 0.16438869084553073, -0.18327842792733776, 0.09552369093272212, -0.09337035489885456, -0.057855310836487706, 0.20689882656760034, -0.15636806923464275, -0.15660695373180322, 0.2848866017897012, -0.02297560042245873, 0.1967627305815463, -0.2523494866053278, -0.2397060545697762, -0.14410500244041952, -0.07599684887011038, -0.22150373323310044, 0.05829211822743249, 0.06859912367751997, -0.14176861725355333, -0.12921285528364918, -0.10840597485654398, -0.18387302626593433, -0.45705335023270716, -0.013423305924320651, -0.06794303892369964, -0.051796639294762206, -0.15970954025811168, 0.12793411001434554]"
138,Sports,46,2025-07-19 07:45:50.513160,channel_573,0.12418047014751105,0.00444901178517786,"[0.4026133084907343, -0.13845750307289748, 0.2323485806796271, 0.06086361252766063, 0.005879677277324462, -0.05712413372710079, -0.013813942290120706, 0.19083125092428813, -0.18892064399841554, -0.04565092514100723, 0.20733316144544353, 0.16329595150754356, -0.18634848117641944, -0.030310124079646356, 0.12084879386182823, 0.11012860407001267, 0.1618716489058356, 0.06379118881933665, 0.09162383675118943, 0.05690396642467514, 0.2622345866337465, -0.07002036093891036, 0.00799969936320804, -0.16848411669994404, -0.20119476608442843, 0.053942585230450715, -0.12021441393901887, -0.009575769758634783, 0.2685452547377293, 0.258948568195003, 0.36918987865149117, 0.27184917167259837]"
139,Gaming,1428,2025-09-24 07:45:50.513160,channel_1464,0.29973038368203375,0.010081053793227459,"[0.367622612266901, 0.06678192340026265, -0.13814742920273937, -0.15304375594984218, 0.2136158216573763, 0.007898013377613776, 0.019296065882066164, -0.08399892616869083, -0.06565661689540411, 0.05870891575925183, -0.1614319930206436, 0.03933799371050026, 0.2311706380664567, -0.3264115038405511, -0.23579559275649972, 0.10335731113910178, 0.20866485092681214, -0.07494560207665311, -0.3056982412166722, 0.219061057128782, -0.12407974724649307, -0.05526480186995126, 0.04880866478393523, -0.10195344251706848, -0.13403356665514862, -0.1312294466481555, 0.2842327841330341, 0.1774019764204729, 0.0878917880323625, -0.3344886429654792, 0.08845393496332672, 0.08019408701319787]"
140,Sports,70,2025-06-29 07:45:50.513160,channel_193,0.20127469847054225,0.0029881015541008363,"[-0.23962756873800153, 0.0485036169887882, 0.1971364191278374, 0.1067461334858582, -0.12751984510455142, 0.0024868881593425977, 0.13692912751588346, 0.011146214715972288, 0.2351564395223773, 0.07418335889978284, 0.1411598072674346, 0.15399822898727253, -0.19998431679115425, 0.00937150578979394, -0.06231064037429639, 0.1957028340852529, 0.08684807963331678, -0.035286538845258314, -0.24032467794854342, -0.29939233174727403, 0.058183803513941576, -0.1344648102064146, 0.1248870411098542, -0.3080600091150827, 0.29865043847449485, 0.12446288484449039, 0.018595466480885958, 0.31554406054640394, 0.1778117447858398, -0.08905478438340869, 0.0145441988157462, -0.36826701381904337]"
141,News,108,2026-02-07 07:45:50.513160,channel_846,0.03675041950406444,0.0014978840562903369,"[0.17429783955981934, -0.04847228693658788, -0.3238387113968493, -0.1935667965725186, 0.14264186300762288, 0.26431581261203396, 0.003345382667010616, -0.16084475262502893, -0.23269672633895286, 0.23169189693577427, 0.07361583915822269, -0.054071740797752885, -0.09307408986338431, 0.1100352570855814, 0.10552935916805566, -0.14684659754868679, -0.18710286605965434, -0.17883669770893726, -0.0766879119237544, -0.11297614075931346, 0.2650183338264823, -0.08251143916790146, -0.2046759493005483, -0.19547633858992142, -0.030131690059622213, -0.29843562274237007, -0.009846838892571146, -0.21885035676854248, 0.18976237785000807, 0.019091101887979026, 0.34739071361383317, -0.03737570958809089]"
142,Gaming,912,2025-10-11 07:45:50.513160,channel_714,0.31763314657439673,0.0078029816215134384,"[-0.46443151579034037, 0.21617128517253587, 0.07443422759333966, 0.09741816002030669, -0.14868119519885745, -0.006354283256816436, 0.027651784905109326, -0.03526833476062792, -0.2572026316857878, 0.4105916425161319, 0.1239518493357508, 0.062371795660977274, 0.19484668060128799, 0.0955324512138695, -0.1004278691895037, 0.18534035074192304, 0.1263819752505267, -0.09480484257297493, 0.11715763783370516, -0.035676067590632174, 0.030916911304001284, 0.08892699724416227, 0.20294554582611365, -0.09579994740076866, 0.05412318112608717, 0.29892827648041553, -0.026107501049100073, 0.029148987607378173, 0.2987064594063455, 0.09453666847463134, -0.2185884068391426, -0.11796778770983664]"
143,Vlogs,42,2025-07-16 07:45:50.513160,channel_1415,0.363110164241553,0.0014188408983508496,"[0.11498680177195764, 0.0705357419117196, 0.027110067298085256, 0.36038246449061917, -0.10296550670723548, -0.01240844762402948, -0.32734711227759533, 0.19353914064975317, -0.13320800464074772, 0.17627674028982715, 0.1587502896316964, 0.3917104883467892, 0.10826620126981211, -0.059377169774498056, 0.07564127846920822, -0.12660482637719603, 0.05321971326889641, -0.033500337740818155, -0.011728882194932379, -0.1498019184945335, 0.050099148578454294, 0.13743972063495688, -0.27548586540824893, -0.11482229346991847, 0.02802173576048368, -0.3914132382421043, 0.29018775116978573, -0.11857717948495801, -0.156425369728529, -0.03457416453717372, 0.022906814844003268, -0.12614127188092175]"
144,Science,521,2025-10-19 07:45:50.513160,channel_1049,0.2564993180377811,0.0014619756790312957,"[0.16883392260269128, 0.06883219327194816, -0.1441787665435233, -0.08996172548120897, -0.26119809057145776, -0.21583385370100114, 0.06674707668454458, -0.1423917182157871, 0.3107100933686599, 0.012213458999116166, -0.23296542405774184, -0.19689220366916854, 0.18132856579013815, -0.013176164418233882, 0.17082827747037305, -0.06311173070084035, -0.09647578876807465, 0.19277647523238442, -0.14785288236007135, 0.08421845856125638, -0.036470582701390974, 0.15132216727457756, 0.3131553500900713, -0.06753567285832772, -0.09422160942754047, 0.11465674737363875, -0.18632840155699312, 0.2783663809146242, 0.2490149492680962, -0.17205521881285785, -0.2726248954930051, -0.1998593042887996]"
145,Travel,59,2025-09-26 07:45:50.513160,channel_1458,0.19761483617572365,0.0015582946435495366,"[-0.2059269625297033, 0.14414920033991313, 0.27852662270760087, 0.1420574505410328, -0.042465195552695865, 0.06157808492676571, -0.15637811770267865, 0.19726794931831737, 0.07767484332717772, 0.1390138738888147, -0.13080425042630514, -0.03031222879641928, 0.13036150437297517, 0.259530387746224, -0.10933076275948786, 0.14031809909850357, -0.12802398200833953, 0.3806520336443946, -0.0745816801638651, 0.1156963317706145, 0.02977509080124745, 0.4684096203825265, 0.04133420178911212, -0.0926023518056336, 0.11497740909657075, 0.11097425006724526, -0.028311638097027414, -0.19682886749970668, -0.09492935551280972, 0.1584854308440469, -0.3141753029934816, -0.044596379060886836]"
146,Music,851,2025-09-08 07:45:50.513160,channel_172,0.18514426786351332,0.0016199874401675001,"[0.15052422881027142, -0.01414610174621472, 0.32888522262997627, -0.2639678916942097, -0.14545623165006266, -0.3502071594133564, 0.3016480228749476, -0.14297780729925877, -0.3006238256267569, -0.09258420260108849, -0.2107338624835581, -0.0915047547840322, 0.006238040265420042, 0.12178562895169015, -0.026427641942521243, 0.003826516300312317, -0.0879961274226321, -0.2287219436353377, -0.2793839840246627, -0.05514718123183147, 0.012806110577035982, -0.06636295789277465, -0.2737535700045389, 0.03047210081369429, 0.24651598637541836, -0.017346169313827015, -0.08768374382529485, -0.009152828397520475, -0.1670941329472447, -0.17685598616642112, 0.06829954930967, 0.14983695876676215]"
147,Travel,27,2025-09-05 07:45:50.513160,channel_1323,0.5626366073769304,0.0021863433948233367,"[-0.028387055738693913, -0.380897389983679, 0.06818931363364722, 0.39896363233888965, -0.047067493667234755, -0.034320696758013775, -0.1684009119698164, 0.09289174599443066, -0.12948646074006145, 0.19712954546203235, -0.12689996418915017, 0.0659589540723019, -0.008943517561105507, 0.30010560661398217, 0.07902137574244764, 0.2676648207855932, 0.020962174797294956, -0.03294948145397454, -0.007370058789422453, -0.14886663018422566, 0.10260149874131567, -0.13322542644229704, 0.02170312978007202, 0.16503696695232317, 0.3055934379698041, 0.03142875640220263, 0.16619582978598657, 0.14316957741361616, -0.07379117188198119, 0.40676413606501555, -0.11120328194086207, 0.017560152686246822]"
